Transcription Start	Translation Start	Translation Stop	Transcription Stop	Strand	Name	Synonym	Product	Raw Counts ev6	Normalized Counts ev6	RPKM ev6	Expression ev6
292971	292948	292322	292322	-	yagK	b0277	CP4-6 prophage; conserved protein	161	35631	43	56
293918	293918	293220	293220	-	yagL	b0278	CP4-6 prophage; DNA-binding protein	1033	228550	251	326
295033	294799	293945	293919	-	yagM	b0279	CP4-6 prophage; uncharacterized protein	883	195280	175	228
295604	295579	295139	295139	-	yagN	b0280	CP4-6 prophage; uncharacterized protein	607	134270	233	304
297132	297096	295696	295605	-	intF	b0281	CP4-6 prophage; putative phage integrase	860	190171	104	135
297206			297254	+	ptwF	b4629	Xaa tRNA	7	1581	24	32
	298726	297770		-	paoD	b0283	moco insertion factor for PaoABC aldehyde oxidoreductase	36	8176	6	8
	300934	298736		-	paoC	b0284	PaoABC aldehyde oxidoreductase, Moco-containing subunit	137	30303	10	13
	301887	300931		-	paoB	b0285	PaoABC aldehyde oxidoreductase, FAD-containing subunit	30	6644	5	6
	302573	301884		-	paoA	b0286	PaoABC aldehyde oxidoreductase, 2Fe-2S subunit	67	14901	16	21
302975	302991	303605	303654	+	yagU	b0287	DUF1440 family inner membrane protein	359	79503	99	129
303347			303338	-	-	predicted RNA	antisense: yagU	15	3383	259	338
304212	304182	303853	303834	-	ykgJ	b0288	UPF0153 cysteine cluster protein	65	14398	33	43
	305205	304495	304291	-	ecpE	b0289	ECP production pilus chaperone	92	20548	22	28
	306817	305174		-	ecpD	b0290	polymerized tip adhesin of ECP fibers	351	77679	36	47
	309332	306807		-	ecpC	b0291	ECP production outer membrane protein	220	48711	14	19
	310026	309358		-	ecpB	b0292	ECP production pilus chaperone	74	16568	19	24
310691	310671	310084	310027	-	ecpA	b0293	ECP pilin	68	15230	19	25
311437	311336	310746	310692	-	ecpR	b0294	putative transcriptional regulator for the ecp operon	481	106555	138	180
311666			311581	-	-	predicted RNA	-	147	32664	291	379
312065	312112	312339	312362	+	ykgL	b0295	uncharacterized protein	263	58285	196	255
	312514	312374	312354	-	ykgO	b4506	RpmJ-like protein	89	19685	107	139
313007	312777	312514		-	ykgM	b0296	50S ribosomal protein L31 type B; alternative L31 utilized during zinc limitation	248	54837	159	207
312878			312900	+	-	predicted RNA	-	35	7836	261	340
313284	313242	313141	313008	-	ykgR	b4671	uncharacterized protein	46	10234	77	100
313429			313479	+	-	predicted RNA	-	84	18730	282	367
313768			313784	+	-	predicted RNA	-	25	5646	255	332
313587			313561	-	-	predicted RNA	-	42	9463	269	350
314042			313992	-	-	predicted RNA	-	92	20407	307	400
315233	315291	315590		+	insE1	b0298	IS3 transposase A	106	23459	60	78
	315587	316453		+	insF1	b0299	IS3 transposase B	38	8527	7	9
316804			316756	-	-	predicted RNA	-	84	18690	293	381
317234			317141	-	-	predicted RNA	-	194	43077	352	458
317383			317395	+	-	predicted RNA	-	19	4289	253	329
318330	318319	317726	317724	-	rclC	b0301	reactive chlorine species (RCS) stress resistance inner membrane protein	334	73881	95	124
318622	318567	318331	318331	-	rclB	b0303	reactive chlorine species (RCS) stress resistance periplasmic protein	173	38250	123	161
320001	320001	318676	318676	-	rclA	b0304	reactive chlorine stress species (RCS) resistance protein; pyridine nucleotide-dependent disulfide oxidoreductase family	636	140780	81	106
320224	320227	321081	321247	+	rclR	b0305	reactive chlorine species (RCS)-specific activator of the rcl genes	157	34795	31	40
321508			321459	-	-	predicted RNA	-	90	20097	308	401
321608	321608	322327	322337	+	ykgE	b0306	cysteine-rich LutA family protein; putative electron transport chain YkgEFG component	210	46528	49	64
322338	322338	323765		+	ykgF	b0307	ferridoxin-like LutB family protein; putative electron transport chain YkgEFG component	356	78708	42	55
	323758	324453	324477	+	ykgG	b0308	LutC family protein; putative electron transport chain YkgEFG component	177	39180	43	56
325576	325364	324696	324656	-	ykgH	b0310	putative inner membrane protein	573	126784	145	189
325252			325303	+	-	predicted RNA	antisense: ykgH	128	28455	420	547
	327247	325577		-	betA	b0311	choline dehydrogenase, a flavoprotein	182	40276	18	24
	328733	327261		-	betB	b0312	betaine aldehyde dehydrogenase, NAD-dependent	106	23545	12	15
	329334	328747		-	betI	b0313	choline-inducible betIBA-betT divergent operon transcriptional repressor	48	10783	14	18
329463	329463	331496	331626	+	betT	b0314	choline transporter of high affinity	355	78511	29	38
331890			331940	+	-	predicted RNA	-	76	16879	254	330
332132	332371	333459	333481	+	yahA	b0315	c-di-GMP-specific phosphodiesterase	267	59167	41	54
332414			332387	-	-	predicted RNA	antisense: yahA	49	11023	302	393
334436	334433	333501	333335	-	yahB	b0316	putative DNA-bindng transcriptional regulator	170	37611	30	40
335081	335022	334525	334485	-	yahC	b0317	putative inner membrane protein	112	24761	38	49
335062			335119	+	-	predicted RNA	-	132	29391	389	506
335240	335280	335885	335885	+	yahD	b0318	ankyrin repeat protein	163	36119	45	59
335925	335925	336788		+	yahE	b0319	DUF2877 family protein	110	24518	21	28
	336778	338325		+	yahF	b0320	putative NAD(P)-binding succinyl-CoA synthase	167	37098	18	23
	338325	339743		+	yahG	b0321	DUF1116 family protein	63	14044	7	9
	340165	341115		+	yahI	b0323	carbamate kinase-like protein	49	10934	8	11
	341125	342507		+	yahJ	b0324	putative metallo-dependent hydrolase domain deaminase	139	30831	17	22
342730	342884	343933	344164	+	yahK	b0325	aldehyde reductase, NADPH-dependent, Zn-containing, broad specificity	398	88122	64	83
344176	344176	344991	344991	+	yahL	b0326	uncharacterized protein	360	79737	75	97
344264			344226	-	-	predicted RNA	antisense: yahL	62	13882	273	355
345005			344982	-	-	predicted RNA	antisense: yahL	37	8281	265	345
345163	345404	345649	345649	+	yahM	b0327	uncharacterized protein	62	13863	43	56
346337	346337	345666	345639	-	yahN	b0328	amino acid exporter for proline, lysine, glutamate, homoserine	156	34495	39	51
346182	346484	346759	346765	+	yahO	b0329	periplasmic protein, function unknown, YhcN family	665	147047	409	532
	348443	346857		-	prpR	b0330	propionate catabolism operon regulatory protein	86	19086	9	12
	348682	349572		+	prpB	b0331	2-methylisocitrate lyase	73	16268	14	18
	350012	351181		+	prpC	b0333	2-methylcitrate synthase	64	14355	9	12
	351215	352666		+	prpD	b0334	2-methylcitrate dehydratase	96	21374	11	14
	352706	354592		+	prpE	b0335	propionate--CoA ligase	111	24635	10	13
354899	354922	356181		+	codB	b0336	cytosine transporter	670	148205	90	117
	356171	357454	357454	+	codA	b0337	cytosine/isoguanine deaminase	607	134234	80	104
	358690	357791		-	cynR	b0338	transcriptional activator of cyn operon; autorepressor	47	10415	8	11
	358799	359458		+	cynT	b0339	carbonic anhydrase	13	2953	3	4
359459	359489	359959	359959	+	cynS	b0340	cyanate aminohydrolase	85	18865	30	40
	359992	361146		+	cynX	b0341	putative cyanate transporter	51	11410	7	9
361860	361860	361249	361249	-	lacA	b0342	thiogalactoside acetyltransferase	263	58252	73	95
	363179	361926		-	lacY	b0343	lactose permease	127	28086	17	22
	366305	363231		-	lacZ	b0344	beta-D-galactosidase	138	30708	7	9
	367510	366428		-	lacI	b0345	lactose-inducible lac operon transcriptional repressor	105	23404	16	21
368659	368420	367587	367552	-	mhpR	b0346	mhp operon transcriptional activator	108	23932	22	28
	368611	370275		+	mhpA	b0347	3-(3-hydroxyphenyl)propionate hydroxylase	73	16320	7	9
	370277	371221		+	mhpB	b0348	2,3-dihydroxyphenylpropionate 1,2-dioxygenase	40	9027	7	9
371222	371239	372105	372105	+	mhpC	b0349	2-hydroxy-6-ketonona-2,4-dienedioic acid hydrolase	102	22624	20	26
	372115	372924		+	mhpD	b0350	2-keto-4-pentenoate hydratase	61	13679	12	16
	372921	373871		+	mhpF	b0351	acetaldehyde-CoA dehydrogenase II, NAD-binding	61	13510	10	14
	373868	374881		+	mhpE	b0352	4-hyroxy-2-oxovalerate/4-hydroxy-2-oxopentanoic acid aldolase, class I	81	18021	13	17
	375459	376670		+	mhpT	b0353	3-hydroxyphenylpropionic transporter	80	17735	11	14
376681	376772	377311	377337	+	yaiL	b0354	DUF2058 family protein	138	30552	43	56
378368	378368	377535	377535	-	frmB	b0355	S-formylglutathione hydrolase	201	44631	41	53
377564			377609	+	-	predicted RNA	antisense: frmB	82	18346	306	398
	379571	378462		-	frmA	b0356	alcohol dehydrogenase class III/glutathione-dependent formaldehyde dehydrogenase	102	22731	15	20
379935	379881	379606	379572	-	frmR	b0357	regulator protein that represses frmRAB operon	142	31488	87	114
380842	380842	380069	380069	-	yaiO	b0358	outer membrane protein	92	20444	20	26
381175	381351	381716		+	insC1	b0360	IS2 repressor TnpA	58	12853	26	35
	381674	382579	383136	+	insD1	b0361	IS2 transposase TnpB	132	29198	24	32
383999	383935	382739	382634	-	yaiP	b0363	putative family 2 glycosyltransferase	218	48414	31	40
384616	384616	384059	384037	-	yaiS	b0364	putative PIG-L family deacetylase	150	33380	45	59
	385232	386194		+	tauA	b0365	taurine transporter subunit	91	20186	16	20
	386207	386974		+	tauB	b0366	taurine transporter subunit	38	8594	8	11
	386971	387798		+	tauC	b0367	taurine transporter subunit	49	10857	10	13
	387795	388646		+	tauD	b0368	taurine dioxygenase, 2-oxoglutarate-dependent	44	9862	8	11
389838	389727	388753	388753	-	hemB	b0369	5-aminolevulinate dehydratase (porphobilinogen synthase)	303	67178	52	68
390816			390787	-	-	predicted RNA	-	49	11041	282	368
389733			389792	+	-	predicted RNA	-	155	34452	441	574
390515			390634	+	-	predicted RNA	-	143	31700	202	264
	392605	391739		-	insF1	b0372	IS3 transposase B	62	13912	12	16
392960	392901	392602		-	insE1	b0373	IS3 transposase A	140	31003	79	103
394353	394506	395129	395129	+	yaiV	b0375	putative transcriptional regulator	192	42644	52	68
396353	396287	395130	395076	-	ampH	b0376	D-alanyl-D-alanine-carboxypeptidase/endopeptidase; penicillin-binding protein; weak beta-lactamase	160	35517	23	30
396410	396639	397859	397864	+	sbmA	b0377	microcin B17 transporter	240	53151	33	43
397865	397872	398966	398966	+	yaiW	b0378	putative lipoprotein	164	36263	25	33
	399333	399025		-	yaiY	b0379	DUF2755 family inner membrane protein	16	3546	8	11
399593	399593	399805	399806	+	yaiZ	b0380	DUF2754 family putative inner membrane protein	123	27312	98	128
401133	400923	399829	399829	-	ddlA	b0381	D-alanine-D-alanine ligase A	543	120081	84	109
401199	401386	401646	401646	+	iraP	b0382	anti-RssB factor, RpoS stabilzer during Pi starvation; anti-adapter protein	260	57665	169	220
401647	401747	403162	403189	+	phoA	b0383	bacterial alkaline phosphatase	232	51472	27	36
403263	403281	403601	403601	+	psiF	b0384	PsiF family protein	293	64896	155	202
	403703	404818		+	yaiC	b0385	diguanylate cyclase, cellulose regualtor	101	22525	15	20
405662	405644	404835	404835	-	proC	b0386	pyrroline-5-carboxylate reductase, NAD(P)-binding	231	51149	48	63
405579	405764	406222	406222	+	yaiI	b0387	UPF0178 family protein	61	13654	22	29
406223	406405	406929	406962	+	aroL	b0388	shikimate kinase II	384	84908	124	161
406963	406979	407170	407259	+	yaiA	b0389	OxyR-regulated conserved protein	343	75914	303	395
407315	407428	408105	408105	+	aroM	b0390	AroM family protein	277	61301	69	90
407818			407760	-	-	predicted RNA	antisense: aroM	142	31559	410	534
408159	408177	408461	408590	+	yaiE	b0391	UPF0345 family protein	87	19237	51	67
410039	410019	409108	409108	-	rdgC	b0393	nucleoid-associated ssDNA and dsDNA binding protein; competitive inhibitor of RecA function	276	61156	51	67
410031	410144	411052	411052	+	mak	b0394	manno(fructo)kinase	136	30144	25	33
412589	412481	411297	411297	-	araJ	b0396	arabinose-inducible putative transporter, MFS family	179	39589	25	33
412437			412464	+	-	predicted RNA	antisense: araJ	43	9684	265	345
	415753	412607	412596	-	sbcC	b0397	exonuclease, dsDNA, ATP-dependent	449	99306	24	31
	416952	415750		-	sbcD	b0398	exonuclease, dsDNA, ATP-dependent	108	23935	15	19
417124	417142	417831	417831	+	phoB	b0399	response regulator in two-component regulatory system with PhoR (or CreC)	91	20284	22	29
417841	417889	419184	419199	+	phoR	b0400	sensory histidine kinase in two-component regulatory system with PhoB	153	33865	20	26
419267	419591	420910	420910	+	brnQ	b0401	branched-chain amino acid transport system 2 carrier protein; LIV-II transport system for Ile, Leu, and Val	183	40537	23	30
419580			419555	-	-	predicted RNA	-	46	10329	305	397
420911	420986	422359	422359	+	proY	b0402	proline-specific permease	253	55949	31	40
422467	422518	424332	424346	+	malZ	b0403	maltodextrin glucosidase	275	60988	25	33
	424918	424337		-	acpH	b0404	acyl carrier protein (ACP) phosphodiesterase; ACP hydrolyase	43	9567	12	16
425011	425011	426081	426136	+	queA	b0405	S-adenosylmethionine:tRNA ribosyltransferase-isomerase	172	38121	27	35
426137	426137	427264	427283	+	tgt	b0406	tRNA-guanine transglycosylase	2196	485654	330	430
427284	427287	427619	427638	+	yajC	b0407	SecYEG protein translocase auxillary subunit	596	131777	304	395
427639	427647	429494	429494	+	secD	b0408	SecYEG protein translocase auxillary subunit	678	149915	62	81
429495	429505	430476	430478	+	secF	b0409	SecYEG protein translocase auxillary subunit	551	121954	96	125
430593	430605	430952	430952	+	yajD	b0410	HNH nuclease family protein	493	109006	240	313
432190	432013	431129	431120	-	tsx	b0411	nucleoside channel, receptor of phage T6 and colicin K	770	170325	147	192
432876	432851	432312	432312	-	yajI	b0412	putative lipoprotein	191	42266	60	78
433002	433002	433451	433454	+	nrdR	b0413	Nrd regulon repressor	155	34485	58	76
433455	433455	434558	434558	+	ribD	b0414	fused diaminohydroxyphosphoribosylaminopyrimidine deaminase and 5-amino-6-(5-phosphoribosylamino) uracil reductase	450	99705	69	90
434559	434647	435117	435122	+	ribE	b0415	riboflavin synthase beta chain	641	141842	231	301
434634			434587	-	-	predicted RNA	-	83	18454	295	384
435123	435137	435556	435556	+	nusB	b0416	transcription antitermination protein	296	65468	119	155
435633	435634	436611		+	thiL	b0417	thiamine monophosphate kinase	206	45702	35	46
	436589	437107	437131	+	pgpA	b0418	phosphatidylglycerophosphatase A	484	107163	158	206
438309	438135	437161	437161	-	yajO	b0419	2-carboxybenzaldehyde reductase	556	123069	96	126
440177	440177	438315	438310	-	dxs	b0420	1-deoxyxylulose-5-phosphate synthase, thiamine triphosphate-binding, FAD-requiring	245	54214	22	29
	441101	440202	440178	-	ispA	b0421	geranyltranstransferase	301	66742	56	74
441343	441343	441101		-	xseB	b0422	exonuclease VII small subunit	72	16080	50	66
441467	441549	442997	442997	+	thiI	b0423	tRNA s(4)U8 sulfurtransferase	506	111880	59	77
	443641	443051	443033	-	yajL	b0424	oxidative-stress-resistance chaperone	187	41495	53	70
444553	444515	443604		-	panE	b0425	2-dehydropantoate reductase, NADPH-specific	265	58783	49	64
444573	444683	445174	445174	+	yajQ	b0426	phage Phi6 host factor, ATP/GTP binding protein	579	128148	200	260
	446666	445302		-	yajR	b0427	putative transporter	92	20477	11	15
447705	447705	446815	446815	-	cyoE	b0428	protoheme IX farnesyltransferase	20595	4553342	3925	5110
447518			447560	+	-	predicted RNA	antisense: cyoE	74	16387	292	381
	448046	447717	447706	-	cyoD	b0429	cytochrome o ubiquinol oxidase subunit IV	1169	258519	601	783
	448660	448046		-	cyoC	b0430	cytochrome o ubiquinol oxidase subunit III	1910	422369	527	686
450657	450641	448650		-	cyoB	b0431	cytochrome o ubiquinol oxidase subunit I	2038	450707	173	226
451640	451610	450663	450658	-	cyoA	b0432	cytochrome o ubiquinol oxidase subunit II	3263	721494	584	761
453584	453545	452070	451641	-	ampG	b0433	muropeptide transporter	195	43221	22	29
454181	454167	453589	453589	-	yajG	b0434	putative lipoprotein	113	25108	33	43
454081	454472	454789	454789	+	bolA	b0435	stationary-phase morphogene, transcriptional repressor for mreB; also regulator for dacA, dacC, and ampC	1015	224484	542	705
454910	455133	456431	456431	+	tig	b0436	peptidyl-prolyl cis/trans isomerase (trigger factor)	3774	834559	493	642
456478	456677	457300	457398	+	clpP	b0437	proteolytic subunit of ClpA-ClpP and ClpX-ClpP ATP-dependent serine proteases	658	145650	179	233
457399	457426	458700	458716	+	clpX	b0438	ATPase and specificity subunit of ClpX-ClpP ATP-dependent serine protease	2199	486295	293	381
458717	458888	461242	461323	+	lon	b0439	DNA-binding ATP-dependent protease La	2901	641548	209	272
461324	461451	461723	461741	+	hupB	b0440	HU, DNA-binding transcriptional regulator, beta subunit	2185	483188	1359	1769
461846	461915	463786	463786	+	ppiD	b0441	periplasmic folding chaperone, has an inactive PPIase domain	1033	228547	93	122
463937	463937	464308	464308	+	ybaV	b0442	putative competence-suppressing periplasmic helix-hairpin-helix DNA-binding protein	129	28624	59	76
464334	464402	464800	464800	+	fadM	b0443	long-chain acyl-CoA thioesterase III	161	35597	68	89
465609	465547	464852	464852	-	queC	b0444	7-cyano-7-deazaguanine (preQ0) synthase; queuosine biosynthesis	131	29133	32	41
467312	467312	465612	465610	-	ybaE	b0445	putative ABC superfamily transporter periplasmic-binding protein	253	56038	25	32
467223	467412	468230	468355	+	cof	b0446	thiamine pyrimidine pyrophosphate hydrolase; HMP-PP phosphatase	115	25574	23	31
468370	468383	468841	468841	+	ybaO	b0447	putative DNA-binding transcriptional regulator	121	26950	45	58
	468871	470643		+	mdlA	b0448	putative multidrug transporter subunit of ABC superfamily, ATP-binding component	168	37258	16	21
	470636	472417		+	mdlB	b0449	putative multidrug transporter subunit of ABC superfamily, ATP-binding component	101	22473	9	12
472542	472598	472936	472936	+	glnK	b0450	nitrogen assimilation regulatory protein for GlnL, GlnE, and AmtB	172	38087	86	112
472940	472966	474252	474252	+	amtB	b0451	ammonium transporter	601	132901	79	103
475426	475161	474301	474301	-	tesB	b0452	acyl-CoA thioesterase 2	176	39073	34	45
475170	475379	475951	475951	+	ybaY	b0453	outer membrane lipoprotein	127	28181	37	49
	476371	475982		-	ybaZ	b0454	excision repair protein, alkyltransferase-like protein ATL	42	9362	18	24
476550			476443	-	-	predicted RNA	antisense: ffs	1438	317999	2261	2944
476448			476561	+	ffs	b0455	-	297675	65810808	443477	577287
476652	476672	477025	477026	+	ybaA	b0456	DUF1428 family protein	100	22132	48	62
478643	478617	477067	477067	-	ylaB	b0457	putative membrane-anchored cyclic-di-GMP phosphodiesterase	480	106190	52	68
479320	479251	478781	478671	-	ylaC	b0458	DUF1449 family inner membrane protein	117	25928	42	55
478699			478708	+	-	predicted RNA	-	14	3257	250	325
479918	479918	479367	479341	-	maa	b0459	maltose O-acetyltransferase	113	25068	34	45
